"AU_s_11_lemmat" "AU_s_142DVD_lemmat" "AU_s_168_CCSL41Bb_lemmat" "AU_s_178_lemmat" "AU_s_211_lemmat" "AU_s_32A1_lemmat" "AU_s_351_lemmat" "AU_s_393_B_lemmat" "AU_s_42A1_lemmat" "AU_s_50A1_lemmat" "AU_s_58_lemmat" "AU_s_59_lemmat" "AU_s_9_lemmat" "AU_s_96_lemmat" "AU_s_Frangip2_lemmat" "CAE_[AU_s_40]_lemmat" "CAE_AU_s_168_qfr_lemmat" "CAE_AU_s_178_BNFlat12202_lemmat" "CAE_AU_s_211Q_lemmat" "CAE_AU_s_32Q_lemmat" "CAE_AU_s_393_A_lemmat" "CAE_AU_s_42Q2_lemmat" "CAE_AU_s_50Q2_lemmat" "CAE_AU_s_58Q_lemmat" "CAE_AU-s-142Q_lemmat" "CAE_CAE_s_100A_lemmat" "CAE_CAE_s_109_lemmat" "CAE_CAE_s_124_lemmat" "CAE_CAE_s_140_BNFlat12202_lemmat" "CAE_CAE_s_142_lemmat" "CAE_CAE_s_147_lemmat" "CAE_CAE_s_159_lemmat" "CAE_CAE_s_183_BNFlat12202_lemmat" "CAE_CAE_s_185_lemmat" "CAE_CAE_s_210_lemmat" "CAE_CAE_s_231_lemmat" "CAE_CAE_s_35_lemmat" "CAE_CAE_s_63_lemmat"
"desidero" 0 0.275397796817625 0 0.132684652808492 0.0627746390458255 0.116795141322121 0.0943396226415094 0 0 0.335852225020991 0.03813882532418 0.152091254752852 0.0142126208072769 0 0.0821692686935086 0 0 0.15284677111196 0.0641848523748395 0 0 0 0.0877963125548727 0.0386548125241593 0.206355757325629 0 0.0851788756388416 0.0808407437348424 0.242130750605327 0 0 0.2601908065915 0.0701262272089762 0.0792393026941363 0.0943396226415094 0 0.0951474785918173 0
"que" 0 0.18359853121175 0.123839009287926 0.176912870411322 0.0627746390458255 0 0 0.116279069767442 0 0.293870696893367 0.03813882532418 0 0 0.0500250125062531 0.109559024924678 0 0.186915887850467 0.19105846388995 0.0641848523748395 0 0.155763239875389 0 0.351185250219491 0.0386548125241593 0.206355757325629 0 0 0 0.161420500403551 0.0807102502017756 0 0.0867302688638335 0.140252454417952 0.0792393026941363 0 0.276497695852535 0 0.138312586445367
"quo" 0.1230012300123 0.275397796817625 0 0.0884564352056612 0 0.0700770847932726 0.0943396226415094 0.116279069767442 0.170648464163823 0 0.03813882532418 0.0760456273764259 0.0568504832291074 0.200100050025012 0.109559024924678 0 0 0.11463507833397 0 0.0892857142857143 0.155763239875389 0.393700787401575 0 0.0773096250483185 0.247626908790755 0 0 0 0 0 0.107758620689655 0.173460537727667 0.210378681626928 0 0.0943396226415094 0.0921658986175115 0.0951474785918173 0.138312586445367
"uero" 0 0.0305997552019584 0 0.0442282176028306 0.125549278091651 0.0467180565288484 0 0.116279069767442 0.170648464163823 0.125944584382872 0.11441647597254 0.0760456273764259 0.099488345650938 0.150075037518759 0.0821692686935086 0.244897959183673 0 0.0764233855559801 0.128369704749679 0.0892857142857143 0 0.131233595800525 0.438981562774363 0.115964437572478 0.0412711514651259 0.283553875236295 0.0851788756388416 0 0.0807102502017756 0 0.107758620689655 0 0.0701262272089762 0.158478605388273 0 0.0921658986175115 0.0951474785918173 0.138312586445367
"uoluntas" 0 0 0 0 0.0627746390458255 0.0700770847932726 0 0.232558139534884 0 0 0.45766590389016 0.456273764258555 0.0284252416145537 0.300150075037519 0 0 0 0 0.0641848523748395 0 0.155763239875389 0 0 0.463857750289911 0 0.0945179584120983 0 0 0 0 0.431034482758621 0.346921075455334 0 0.0792393026941363 0 0 0 0.276625172890733
"argentum" 0 0 0 0 0 0 0 0 0 1.38539042821159 0 0 0 0 0 0 0 0 0 0 0 0 1.66812993854258 0 0 0 0 0 0 0 0 0 0 0 0 0 0.475737392959087 0
"adhuc" 0 0.0917992656058751 0.123839009287926 0.0884564352056612 0.564971751412429 0 0.0943396226415094 0.116279069767442 0 0.0839630562552477 0.03813882532418 0 0.0426378624218306 0 0.0547795124623391 0.244897959183673 0.124610591900312 0.0382116927779901 0.513478818998716 0 0.155763239875389 0 0 0.0386548125241593 0.123813454395378 0 0 0 0.0807102502017756 0.0807102502017756 0 0 0 0.554675118858954 0.0943396226415094 0 0.0951474785918173 0
"mors" 0.1230012300123 0.0611995104039168 0 0 0 0.0700770847932726 0.0943396226415094 0 0 0.0419815281276238 0.1906941266209 0 0.0142126208072769 0.0500250125062531 0.328677074774035 0.408163265306122 0 0 0 0 0 0 0.0877963125548727 0.193274062620796 0 0.378071833648393 0.0851788756388416 0.161681487469685 0 0.484261501210654 0 0.0867302688638335 0 0 0.0943396226415094 0.276497695852535 0 0
"spiritus" 0 0.122399020807834 0 0 0 0.0700770847932726 0 0.116279069767442 0 0.125944584382872 0.22883295194508 0.228136882129278 0.099488345650938 0 0 0 0 0.11463507833397 0 0.178571428571429 0 0 0 0.231928875144956 0.0825423029302517 0.0945179584120983 0.0851788756388416 0.404203718674212 0.0807102502017756 0.0807102502017756 0.21551724137931 0.0867302688638335 0.140252454417952 0.0792393026941363 0 0.0921658986175115 0 0
"cogito" 0 0.0305997552019584 0.0619195046439628 0.0884564352056612 0.125549278091651 0.0934361130576968 0.188679245283019 0 0 0 0 0 0.0568504832291074 0 0.328677074774035 0 0.0623052959501558 0.19105846388995 0.128369704749679 0 0 0 0 0 0 0 0.340715502555366 0 0.0807102502017756 0.0807102502017756 0 0 0.280504908835905 0 0.188679245283019 0.645161290322581 0 0
"cupiditas" 0 0.0305997552019584 0 0.176912870411322 0 0.350385423966363 0.377358490566038 0 0 0.167926112510495 0 0 0.0142126208072769 0 0 0 0 0.19105846388995 0 0.178571428571429 0 0 0.351185250219491 0 0 0.189035916824197 0 0 0.242130750605327 0 0 0 0.140252454417952 0 0.377358490566038 0 0.380589914367269 0
"domus" 0 0.0305997552019584 0 0.132684652808492 0 0.0700770847932726 0.188679245283019 0 0 0.503778337531486 0.15255530129672 0.0760456273764259 0.127913587265492 0 0.0273897562311695 0 0 0.11463507833397 0 0.178571428571429 0 0.131233595800525 0.175592625109745 0.154619250096637 0 0 0 0 0.242130750605327 0 0.107758620689655 0 0 0 0.188679245283019 0.0921658986175115 0 0
"humilis" 0 0.550795593635251 0.0619195046439628 0 0.0627746390458255 0.0233590282644242 0.471698113207547 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0.0641848523748395 0 0 0 0 0 0.619067271976888 0 0.0851788756388416 0 0 0 0 0.173460537727667 0 0.0792393026941363 0.471698113207547 0 0.285442435775452 0
"quidam" 0 0.18359853121175 0 0.132684652808492 0 0.0700770847932726 0.0943396226415094 0 0 0.335852225020991 0 0 0.099488345650938 0.0500250125062531 0.0821692686935086 0.163265306122449 0 0.11463507833397 0 0.178571428571429 0 0 0.263388937664618 0 0.165084605860503 0.0945179584120983 0 0.0808407437348424 0.0807102502017756 0 0 0.0867302688638335 0.140252454417952 0 0.0943396226415094 0.0921658986175115 0.0951474785918173 0
"auaritia" 0 0.0611995104039168 0 0.0884564352056612 0 0 0.754716981132076 0 0.170648464163823 0.335852225020991 0.03813882532418 0.0760456273764259 0.0710631040363843 0 0.0273897562311695 0.0816326530612245 0 0.11463507833397 0 0 0 0.131233595800525 0.263388937664618 0.0386548125241593 0.0825423029302517 0.0945179584120983 0 0 0.0807102502017756 0 0 0 0.140252454417952 0 0.754716981132076 0 0.190294957183635 0
"misericordia" 0.2460024600246 0 0.495356037151703 0 0 0.116795141322121 0.0943396226415094 0 0 0.251889168765743 0.03813882532418 0 0.0710631040363843 0 0.0547795124623391 0 0.498442367601246 0.0382116927779901 0 0 0 0 0.438981562774363 0.0386548125241593 0 0.0945179584120983 0.255536626916525 0 0 0.0807102502017756 0 0 0.0701262272089762 0 0.0943396226415094 0 0.190294957183635 0
"perdo" 0 0.0305997552019584 0 0.309597523219814 0 0.0467180565288484 0.188679245283019 0 0 0 0 0 0 0.100050025012506 0.219118049849356 0.163265306122449 0 0.26748184944593 0 0 0 0.131233595800525 0 0 0.0412711514651259 0.472589792060492 0.0851788756388416 0 0.484261501210654 0 0 0 0.140252454417952 0 0.188679245283019 0.276497695852535 0.190294957183635 0
"iustus" 0 0 0 0.132684652808492 0.125549278091651 0.0467180565288484 0 0 0.170648464163823 0.335852225020991 0.07627765064836 0 0.0142126208072769 0 0.136948781155848 0 0 0.0764233855559801 0.128369704749679 0 0 0.131233595800525 0.526777875329236 0.0773096250483185 0 0.0945179584120983 0.511073253833049 0 0.0807102502017756 0 0 0 0.0701262272089762 0.158478605388273 0 0.0921658986175115 0.380589914367269 0
"propheta" 0.2460024600246 0 0 0 0 0.0233590282644242 0 0.116279069767442 0 0.503778337531486 0 0 0.0284252416145537 0 0.246507806080526 0.571428571428571 0 0 0 0.0892857142857143 0.155763239875389 0.131233595800525 0.0877963125548727 0 0 0.0945179584120983 0.255536626916525 0.242522231204527 0 0.403551251008878 0 0 0 0 0 0.0921658986175115 0.0951474785918173 0.138312586445367
"transeo" 0.1230012300123 0 0 0 0.125549278091651 0.350385423966363 0 0.116279069767442 0.341296928327645 0 0.11441647597254 0.0760456273764259 0.0568504832291074 0.100050025012506 0.0547795124623391 0 0 0 0.128369704749679 0.714285714285714 0.155763239875389 0.131233595800525 0 0.0773096250483185 0 0 0 0 0 0.0807102502017756 0.107758620689655 0 0 0.158478605388273 0 0 0 0.276625172890733
"uenia" 0 0 0 0 1.12994350282486 0 0 0 0 0 0 0.380228136882129 0 0 0 0 0 0 1.15532734274711 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0.713153724247227 0 0 0 0
"conuerto" 0 0.275397796817625 0.0619195046439628 0 0 0 0 0 0 0 0.11441647597254 0 0.0426378624218306 0.0500250125062531 0.246507806080526 0.73469387755102 0.0623052959501558 0 0 0 0 0 0 0.115964437572478 0.330169211721007 0 0.255536626916525 0 0 0 0 0.0867302688638335 0 0 0 0 0.0951474785918173 0
"cotidie" 0 0 0 0 0.0627746390458255 0.0233590282644242 0 0.116279069767442 0 0 0.64836003051106 0.380228136882129 0.0568504832291074 0 0 0 0 0 0.0641848523748395 0 0.155763239875389 0 0 0.618477000386548 0 0 0.0851788756388416 0 0 0 0.323275862068966 0 0 0 0 0 0 0.138312586445367
"libero" 0 0.0305997552019584 0 0.0442282176028306 0 0.0233590282644242 0 0.232558139534884 1.02389078498294 0.125944584382872 0.1906941266209 0.152091254752852 0.0142126208072769 0 0.136948781155848 0.0816326530612245 0 0.0382116927779901 0 0 0.311526479750779 0.78740157480315 0 0.154619250096637 0.0412711514651259 0.0945179584120983 0 0.0808407437348424 0 0 0.21551724137931 0.0867302688638335 0.0701262272089762 0 0 0.184331797235023 0 0.276625172890733
"nescio" 0.1230012300123 0.0611995104039168 0 0.0884564352056612 0 0.0467180565288484 0.283018867924528 0.697674418604651 0.341296928327645 0 0 0 0.0568504832291074 0 0.0273897562311695 0 0 0.0764233855559801 0 0 0.778816199376947 0.26246719160105 0 0 0.0825423029302517 0 0.0851788756388416 0 0.161420500403551 0.242130750605327 0 0 0 0 0.283018867924528 0.0921658986175115 0.0951474785918173 0.968188105117566
"redeo" 0 0.397796817625459 0 0.176912870411322 0 0.0233590282644242 0.0943396226415094 0 0 0 0 0 0.0142126208072769 0.350175087543772 0.0273897562311695 0 0 0.11463507833397 0 0 0 0.131233595800525 0 0 0.495253817581511 0 0.0851788756388416 0 0.322841000807102 0 0 0.0867302688638335 0 0 0.0943396226415094 0.0921658986175115 0 0
"tenebrae" 0 0.0305997552019584 0 0 0.69052102950408 0 0.566037735849057 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0.706033376123235 0 0 0 0 0.0386548125241593 0.0412711514651259 0.189035916824197 0.0851788756388416 0 0 0 0 0 0 0.871632329635499 0.566037735849057 0 0 0
"timor" 0 0 0.0619195046439628 0.265369305616984 0 0.28030833917309 0 0.232558139534884 0 0.0419815281276238 0 0 0.113700966458215 0.0500250125062531 0.0273897562311695 0 0.0623052959501558 0.19105846388995 0 0 0.311526479750779 0 0.0877963125548727 0 0 0 0.0851788756388416 0 0.322841000807102 0.0807102502017756 0 0.0867302688638335 0.0701262272089762 0 0 0.0921658986175115 0 0.276625172890733
"uxor" 0 0 0.185758513931889 0 0 0 0 0 0 0 0 0 0.525866969869244 0.100050025012506 0.0273897562311695 0 0.186915887850467 0 0 0 0 0 0 0 0 0.472589792060492 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"concupisco" 0 0.0305997552019584 0 0 0 0 0 0 0.170648464163823 0.0419815281276238 0.30511060259344 0.152091254752852 0.156338828880045 0.350175087543772 0 0 0 0.0382116927779901 0 0 0 0.131233595800525 0 0.270583687669115 0.0412711514651259 0.850661625708885 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"male" 0 0 0 0.132684652808492 0 0.0233590282644242 0 0.348837209302326 0 0.125944584382872 0 0 0.0710631040363843 0.0500250125062531 0.246507806080526 0.489795918367347 0 0.11463507833397 0 0 0.467289719626168 0 0.175592625109745 0 0 0 0 0 0.0807102502017756 0.242130750605327 0 0 0.140252454417952 0 0 0.276497695852535 0.0951474785918173 0.138312586445367
"mitto" 0.3690036900369 0 0.123839009287926 0.0884564352056612 0 0.0467180565288484 0 0.116279069767442 0.170648464163823 0 0.03813882532418 0 0.127913587265492 0 0.246507806080526 0 0.124610591900312 0.19105846388995 0 0.178571428571429 0.155763239875389 0.131233595800525 0 0.0386548125241593 0 0 0 0.161681487469685 0.322841000807102 0.0807102502017756 0 0 0.0701262272089762 0 0 0 0 0
"caro" 0.1230012300123 0.0305997552019584 0 0 0 0.0233590282644242 0.283018867924528 0 0 0.125944584382872 0.41952707856598 0.228136882129278 0.0426378624218306 0.100050025012506 0.0547795124623391 0 0 0 0 0 0 0 0 0.425202937765752 0 0 0.0851788756388416 0.0808407437348424 0 0 0.21551724137931 0 0 0 0.283018867924528 0 0.0951474785918173 0
"diligo" 0 0.275397796817625 0 0.0442282176028306 0 0 0 0 0 0 0.03813882532418 0 0.142126208072769 0.350175087543772 0 0 0 0.0764233855559801 0 0 0 0 0 0.0386548125241593 0.0412711514651259 0 0 0 0.0807102502017756 0 0 0.607111882046834 0.0701262272089762 0 0 0 0.666032350142721 0
"pax" 0.1230012300123 0 1.11455108359133 0 0.0627746390458255 0.0233590282644242 0 0 0 0.125944584382872 0.03813882532418 0 0 0.0500250125062531 0 0 1.1214953271028 0 0.0641848523748395 0 0 0 0 0.0386548125241593 0 0 0 0 0 0.0807102502017756 0 0.0867302688638335 0 0 0 0 0 0
"pertineo" 0 0.0305997552019584 0 0 0 0.140154169586545 0 0 0 0.0419815281276238 0.15255530129672 0.228136882129278 0.198976691301876 0.100050025012506 0.0273897562311695 0 0 0.0382116927779901 0 0.178571428571429 0 0.26246719160105 0 0.154619250096637 0.0412711514651259 0.283553875236295 0 0 0.0807102502017756 0 0.21551724137931 0 0 0 0 0 0 0
"scriptura" 0 0.0611995104039168 0 0.0442282176028306 0 0.210231254379818 0.0943396226415094 0 0 0.209907640638119 0.03813882532418 0 0.0284252416145537 0.150075037518759 0.136948781155848 0.408163265306122 0 0.0382116927779901 0 0.535714285714286 0 0 0.0877963125548727 0.0386548125241593 0.0825423029302517 0 0 0 0.0807102502017756 0 0 0 0 0.0792393026941363 0.0943396226415094 0 0 0
"semper" 0.2460024600246 0.0611995104039168 0 0 0 0.163513197850969 0 0 0 0 0.07627765064836 0.608365019011407 0.0142126208072769 0.0500250125062531 0.0273897562311695 0 0 0 0 0.535714285714286 0 0 0 0.0773096250483185 0.0412711514651259 0 0.340715502555366 0 0 0 0.969827586206897 0 0 0 0 0 0.190294957183635 0
"cotidianus" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0.72463768115942 0.228136882129278 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0.734441437959026 0 0 0 0 0 0 0.323275862068966 0 0 0.0792393026941363 0 0 0 0
"diuitiae" 0.2460024600246 0.0611995104039168 0 0 0 0.0233590282644242 0 0 0 0.713685978169605 0.07627765064836 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0.9657594381036 0.0773096250483185 0.0412711514651259 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0.570884871550904 0
"exeo" 0 0 0 0 0.0627746390458255 0.140154169586545 0 0.813953488372093 0 0.0419815281276238 0.03813882532418 0.0760456273764259 0.0142126208072769 0.300150075037519 0 0 0 0 0.0641848523748395 0 0.934579439252336 0 0 0.0386548125241593 0 0 0 0.323362974939369 0 0 0.107758620689655 0.2601908065915 0 0.0792393026941363 0 0 0 0.829875518672199
"hodie" 0 0 0 0 0.0627746390458255 0 0.0943396226415094 0 0 0 0.34324942791762 0.304182509505703 0.0142126208072769 0 0.191728293618187 0.163265306122449 0 0 0.0641848523748395 0 0 0 0 0.386548125241593 0 0 0.0851788756388416 0 0 0.0807102502017756 0.323275862068966 0 0 0.0792393026941363 0.0943396226415094 0.368663594470046 0 0
"ira" 0 0 0.0619195046439628 0 0.188323917137476 0 0 0 0.170648464163823 0.0419815281276238 0.41952707856598 0 0 0 0.191728293618187 0.163265306122449 0.0623052959501558 0 0.192554557124519 0 0 0.131233595800525 0 0.386548125241593 0 0.283553875236295 0 0 0 0 0 0 0 0.237717908082409 0 0 0 0
"seruo" 0 0.122399020807834 0.0619195046439628 0.132684652808492 0 0.0233590282644242 0 0.116279069767442 0 0 0 0 0.170551449687322 0.100050025012506 0.273897562311695 0 0.0623052959501558 0.11463507833397 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0.0867302688638335 0.210378681626928 0.0792393026941363 0 0.184331797235023 0 0.138312586445367
"dum" 0.1230012300123 0 0.123839009287926 0 0.0627746390458255 0.0233590282644242 0 0.697674418604651 0 0.0839630562552477 0 0.0760456273764259 0.0568504832291074 0 0 0 0.124610591900312 0.11463507833397 0 0.0892857142857143 0.467289719626168 0 0.0877963125548727 0 0 0.0945179584120983 0.170357751277683 0.0808407437348424 0 0 0.107758620689655 0.0867302688638335 0.210378681626928 0.158478605388273 0 0 0.190294957183635 0.691562932226833
"fidelis" 0 0.0305997552019584 0.371517027863777 0.0884564352056612 0 0 0 0.116279069767442 0.170648464163823 0.0839630562552477 0.1906941266209 0.228136882129278 0.0284252416145537 0 0.0547795124623391 0.0816326530612245 0.373831775700935 0.0764233855559801 0 0 0.155763239875389 0.131233595800525 0 0.193274062620796 0 0.0945179584120983 0 0 0.161420500403551 0 0.107758620689655 0 0 0 0 0 0 0.138312586445367
"parum" 0 0.18359853121175 0.123839009287926 0.0442282176028306 0 0.0467180565288484 0 0 0.170648464163823 0.125944584382872 0.03813882532418 0.0760456273764259 0.0284252416145537 0 0.109559024924678 0.163265306122449 0.124610591900312 0.0764233855559801 0 0 0 0.131233595800525 0.263388937664618 0.0386548125241593 0.288898060255881 0 0 0 0.0807102502017756 0 0.107758620689655 0 0.0701262272089762 0 0 0.184331797235023 0 0
"respondeo" 0 0.0611995104039168 0.0619195046439628 0.353825740822645 0 0 0.188679245283019 0 0.341296928327645 0 0 0 0.0142126208072769 0.0500250125062531 0.0273897562311695 0.0816326530612245 0.0623052959501558 0.305693542223921 0 0 0 0.26246719160105 0 0 0.0825423029302517 0 0.0851788756388416 0.0808407437348424 0.161420500403551 0 0 0 0.420757363253857 0 0.188679245283019 0 0.190294957183635 0
"dono" 0 0.244798041615667 0 0.0442282176028306 0.188323917137476 0.0700770847932726 0 0 0.341296928327645 0.0419815281276238 0.03813882532418 0.0760456273764259 0.0710631040363843 0 0.0547795124623391 0 0 0 0.192554557124519 0 0 0.26246719160105 0.0877963125548727 0 0.206355757325629 0 0 0.0808407437348424 0 0 0.107758620689655 0 0 0.158478605388273 0 0 0.285442435775452 0
"lego" 0.4920049200492 0.0305997552019584 0 0.0884564352056612 0.0627746390458255 0.0700770847932726 0 0 0 0 0.07627765064836 0.152091254752852 0.0568504832291074 0 0.0821692686935086 0.163265306122449 0 0.11463507833397 0.0641848523748395 0.0892857142857143 0 0 0.0877963125548727 0.0386548125241593 0.0412711514651259 0.189035916824197 0.255536626916525 0 0.161420500403551 0.0807102502017756 0.21551724137931 0 0.0701262272089762 0.0792393026941363 0 0.0921658986175115 0 0
"super" 0.1230012300123 0.0611995104039168 0 0 0 0.116795141322121 0.188679245283019 0 0 0 0.1906941266209 0 0.0284252416145537 0 0.246507806080526 0.163265306122449 0 0 0 0.267857142857143 0 0.131233595800525 0 0.154619250096637 0.0412711514651259 0 0.0851788756388416 0.161681487469685 0 0.0807102502017756 0 0 0 0 0.188679245283019 0.184331797235023 0 0
"beatus" 0 0 0.123839009287926 0.132684652808492 0.0627746390458255 0.116795141322121 0.188679245283019 0.116279069767442 0 0.125944584382872 0 0.0760456273764259 0 0 0 0 0.124610591900312 0.0764233855559801 0.0641848523748395 0 0.155763239875389 0 0.175592625109745 0 0 0 0 0.646725949878739 0.161420500403551 0 0.107758620689655 0 0.0701262272089762 0.0792393026941363 0.188679245283019 0.0921658986175115 0.0951474785918173 0.138312586445367
"contemno" 0 0.0611995104039168 0 0.0442282176028306 0.0627746390458255 0.0233590282644242 0 0.116279069767442 0 0.0419815281276238 0.11441647597254 0.0760456273764259 0.0426378624218306 0.0500250125062531 0.136948781155848 0.163265306122449 0 0.0764233855559801 0.0641848523748395 0 0.155763239875389 0.131233595800525 0.0877963125548727 0.115964437572478 0.0825423029302517 0 0 0.0808407437348424 0.0807102502017756 0.161420500403551 0 0.173460537727667 0.0701262272089762 0.0792393026941363 0 0 0.190294957183635 0.138312586445367
